transaction_id,order_date,customer_id,customer_name,customer_email,customer_city,customer_country,product_id,product_name,category,subcategory,brand,unit_price,quantity,discount_percent,tax_percent,shipping_cost,total_amount,payment_method,currency,sales_channel,salesperson_id,salesperson_name,region,warehouse_id,order_status,delivery_date,customer_rating,return_flag,notes
TX117093,2023-09-27,C71669,Phillip Turner,pjones@example.com,estesburgh,USA,P0002,Northal Smartphones 970,Electronics ,Smartphones,Northal,3293.27,2,0,23,0,6586.54 USD,credit card,usd,call center,S034,Nathan Maldonado,West Coast,LAX-02,in progress ,2023-09-30,4,NO,Priority order
TX117604,05/01/2024,C82512,Katherine Phillips,elopez@example.org,North Samanthafort,US,P0174,Kraton Toy Vehicles 793,Toys,Toy Vehicles,Kraton,2639.21 USD,1,,23,0,2639.21,cash on delivery,USD,physical store,S029,Zachary Hicks,Southeast,CHI-03,returned item,05/14/2024,4,,-
TX117852N,2024-05-20,C37686,James Clark,guerrerostanley@example.net,Kimberlyville,United States,P0087,Sunwood Accessories 540,Apparel,Accessories,Sunwood,-3532.51,1,5,23,19.99 USD,"3375,87",cash on delivery,USD,mobile app,S025,Matthew Foster,Pacific Northwest,LAX-02,Cancelled,2024-05-25,5,NO,
TX104535,2024-07-01,C74032,Rachel Lane,meyernicholas@example.org,Robertville,UNITED STATES,P0171,Orvex Toy Vehicles 217,Toys,Toy Vehicles,Orvex,1593.65 USD,1,0,23,"14,99",$1608.64,mobile payment,$,call center,S005,Cristian Santos,Mountain West,NYC-01,in progress ,2024-07-14,1,NO,Customer requested an invoice
TX103278,2024-09-08,C12050,Briana Hart,warnerdaisy@example.com,Meganchester,USA,P0094,Sunwood Furniture 281,Home & Garden,Furniture,Sunwood,,1,,23,0,3365.39,Credit Card,USD,marketplace,S004,Daniel Wagner,Southwest,DAL-04,returned item,09.09.2024,5,no,N/A
TX114595,2023-03-13,C64935,Kimberly Davis,andrewjohnson@example.org,East Maria,United States,P0174,Kraton Toy Vehicles 793,Toys,Toy Vehicles,Kraton,4692.48,1,,23,9.99,$4702.47,CREDIT CARD,USD,physical store,S006,Connie Lawrence,Mountain West,LAX-02,cancelled,"March 24, 2023",4,NO,N/A
TX103391,"March 17, 2023",C81511,Emily Tucker,,Lake Frankborough,UNITED STATES,P0039,Kraton Refrigerators 374,Appliances,Refrigerators,Kraton,4709.51,2,10,23,9.99,8487.11,cash,USD,marketplace,S011,Monica Herrera,Southwest,LAX-02,returned item,2023-03-24,3,no,-
TX115887,22.08.2023,C89593,Jeffery Nunez,nashmarcus@example.com,Davidhaven,united states,P0102,Lumira Lighting 502,Home & Garden,Lighting,Lumira,3006.97,2,0,23,0,"6,013.94",Credit Card,$,physical store,S025,Matthew Foster,Mountain West,SEA-05,Cancelled,25/08/2023,4,NO,Customer requested an invoice
TX101909,"September 13, 2024",C58637,Mary Marquez,donnamadden@example.org,Lake Linda,united states,P0100,Sunwood Lighting 485,Home & Garden,Lighting,Sunwood,"1130,37",1,0,23,0,"1130,37",Bank Transfer,USD,call center,S028,Stephanie Ross,Mountain West,DAL-04,in progress ,2024-09-23 00:00:00,2,YES,
TX108370,09/24/2023,C41439,Riley Marshall,xsmith@example.org,Josephview, United States,P0140,Kindra Sports Accessories 762,Sports,Sports Accessories,Kindra,"5465,75",1,10,23,"19,99",4939.16,cash on delivery,usd,online,S002,Noah Rhodes,Southwest,SEA-05,Cancelled,10/06/2023,5,no,
TX107186,2024-04-11,C41195,Dennis Huffman,candice96@example.net,West Michaelmouth,united states,P0032,Primo Washing Machines 290,Appliances,Washing Machines,Primo,2053.67,1,15,23,19.99,1765.61,credit card,USD ,physical store,S033,Tricia Valencia,Great Lakes,LAX-02,Pending ,23.04.2024,5,no,N/A
TX114736,2024-09-19,C49363,Thomas Rivera,,West Timothyburgh,UNITED STATES,P0158,Northal Board Games 187,Toys,Board Games,Northal,$4529.75,1,10,23,,"4096,77",Bank Transfer,$,marketplace,S014,Michele Williams,Pacific Northwest,CHI-03,completed,09/21/2024,5,NO,
TX107689,"July 31, 2023",C31643,Matthew Nielsen,christopher30@example.com,Nunezton,united states,P0174,Kraton Toy Vehicles 793,Toys,Toy Vehicles,Kraton,"1883,06",1,,23,19.99,"1 808,90",bank transfer,usd,mobile app,S003,Angie Henderson,Mid-Atlantic,SEA-05,Pending ,2023-08-06 00:00:00,,NO,
TX119190,2023-10-15,C23104,Melissa  Phillips,howardshaun@example.net,Lake  Deborah,US,P0073,Primo T-shirts 406,Apparel,T-shirts,Primo,"1,144.81",1,0,23,0,"1 144,81",PayPal,USD ,physical store,S031,Rebecca Henderson,Southwest,LAX-02,pending,"October 21, 2023",2,no,Payment system error - fixed manually
TX106312,"December 15, 2024",C83249, Mike Jarvis,amy22@example.org,Andersonland,UNITED STATES,P0043,Orvex Coffee Makers 498,Appliances,Coffee Makers,Orvex,"4703,79",1,10,23,9.99,"4243,40",bank transfer,USD,physical store,S016,Brian Ramirez,Gulf Coast,DAL-04,completed,2024-12-23,5,NO,Payment system error - fixed manually
TX117251,2024-06-07,C62022,Michael Aguilar,phall@example.org,Christopherland,US,P0111,Vantia Decor 916,Home & Garden,Decor,Vantia,$3448.78,2,15,23,0,5862.93 USD,Bank Transfer,usd,marketplace,S019,Lisa Jackson,Mid-Atlantic,SEA-05,returned item,21.06.2024,5,YES,
TX108475,17/11/2024,C15943,Natalie Watson,robert04@example.org,West Donaldmouth,USA,P0061,Primo Jackets 497,Apparel,Jackets,Primo,4305.81,2,,23,0,"6889,30",mobile payment,USD,physical store,S017,Holly Wood,Southwest,SEA-05,cancelled,18.11.2024,,yes,Complaint under review
TX100228,2023-07-15,C52245,Vicki Horton,martinreid@example.net,Tiffanyfort,US,P0181,Vantia Facial Care 337,Beauty,Facial Care,Vantia,2460.05,1,20,23,$14.99,1983.03 USD,bank transfer,usd,marketplace,S022,Patty Perez,Great Lakes,NYC-01,completed,17/07/2023,5,NO,
TX114852,04/08/2023,C11607,Dawn Sims,lisawalker@example.com,New Crystal,US,P0182,Lumira Facial Care 514,Beauty,Facial Care,Lumira,"3561,93",2,15,23,0,6055.28,PayPal,USD,call center,S028,Stephanie Ross,Southeast,CHI-03,in progress ,09/08/2023,4,NO,N/A
TX102050,06/24/2023,C76648,Megan Rivera,andre19@example.net,Vargasborough, United States,P0031,Groveo Washing Machines 484,Appliances,Washing Machines,Groveo,3520.60,2,0,23,0,,mobile payment,usd,call center,S021,Margaret Hawkins DDS,Pacific Northwest,LAX-02,completed,2023-06-30,,no,
TX102058,"September 27, 2024",C89964,Joan Wilson,jeremy08@example.org,Lake Meganbury,United States,P0163,Lumira Dolls 311,Toys,Dolls,Lumira,"3,785.23",3,0,23,0,$11355.69,cash on delivery,USD,online,S010,Ryan Munoz,Great Lakes,DAL-04,completed,10/10/2024,5,no,Delayed delivery
TX106709,2023-02-06,C74569,Amanda Jimenez,agutierrez@example.net,Lake Bryanview,UNITED STATES,P0085,Lumira Accessories 982,Apparel,Accessories,Lumira,3073.62 USD,2,5,23,0,"5839,88",cash,USD,mobile app,S006,Connie Lawrence,Southeast,SEA-05,in progress,2023-02-18,,NO,Payment system error - fixed manually
TX104973,08/04/2024,C28047,Yolanda Martin,kendra53@example.com,South Anita,United States,P0025,Tessara Phone Accessories 506,Electronics,Phone Accessories,Tessara,"1376,86",2,5,23,0,2616.03,bank transfer ,USD,mobile app,S018,Derek Zuniga,Gulf Coast,SEA-05,Completed,2024-04-18,1,NO,Payment system error - fixed manually
TX111264,2024-01-25,C72422,Timothy Bauer,elizabeth33@example.com,Lake Eric, United States,P0110,Orvex Decor 314,Home & Garden,Decor,Orvex,1719.63,3,10,23,"19,99","4662,99",cash on delivery,USD ,online,S003,Angie Henderson,Southwest,DAL-04,returned,28/01/2024,5,NO,Delayed delivery
TX118366,07/23/2024,C77449,Gabriel Watson,bjones@example.com,North Mark,US,P0035,Kraton Washing Machines 890,Appliances,Washing Machines,Kraton,"4 039,27",10,15,23,"19,99",34353.78, Mobile Payment,$,marketplace,S029,Zachary Hicks,Northeast,SEA-05,pending,29/07/2024,2,NO,
TX106402,2023-02-05,C68529,Henry Cox,rgallegos@example.org,Port Brendaberg,UNITED STATES,P0124,Tessara Bicycles 590,Sports,Bicycles,Tessara,"2735,41",1,20,23,19.99 USD,$2208.32,mobile payment,USD ,call center,S025,Matthew Foster,Pacific Northwest,DAL-04,pending,18.02.2023,5,no,Complaint under review
TX112312,2024-07-29,C69829,Justin Page,jamescollier@example.com,Williamsport,USA,P0196,Tessara Makeup 204,Beauty,Makeup,Tessara,4369.04 USD,4,5,23,"19,99",16622.34 USD,Bank Transfer,usd,call center,S007,Abigail Shaffer,Gulf Coast,CHI-03,Pending ,2024-08-03,,NO,
TX106404,,C17398,Jennifer Davis,oconnorcarol@example.com,New Brittneyton, United States,P0163,Lumira Dolls 311,Toys,Dolls,Lumira,5152.40 USD,1,5,23,"9,99",4904.77,cash,USD ,physical store,S023,Ethan Adams,Mountain West,NYC-01,cancelled,"February 9, 2024",4,NO,Complaint under review
TX101175,05/24/2023,C79531,Christopher Woodard,ewest@example.org,North Sarah,UNITED STATES,P0160,Orvex Board Games 245,Toys,Board Games,Orvex,1135.69,1,0,23,0,1135.69,cash,usd,marketplace,S035,Debra Davidson,Northeast,LAX-02,completed,2023-05-29,2,NO,Delayed delivery
TX107076,"April 23, 2023",C81601,Beth Schmidt ,robertyoung@example.net,Angelfurt, United States,P0043,Orvex Coffee Makers 498,Appliances,Coffee Makers,Orvex,"2,449.28",2,0,23,19.99,4918.55,bank transfer,USD ,mobile app,S022,Patty Perez,Pacific Northwest,LAX-02,Pending ,2023-04-30,,NO,N/A
TX112792,13/11/2024,C81176,Michelle Pierce,robertoblankenship@example.net,Higginston, United States,P0110,Orvex Decor 314,Home & Garden,Decor,Orvex,657.40,1,0,23,14.99,"672,39",credit card,$,physical store,S004,Daniel Wagner,Pacific Northwest,DAL-04,cancelled,2024-11-17,4,NO,N/A
TX103430,28/06/2024,C97670,Jose Mcpherson,deborahreeves@example.com,WEST TAYLORLAND,united states,P0170,Nova Toy Vehicles 929,Toys,Toy Vehicles,Nova,1179.37,3,5,23,19.99,"3 381,19",PayPal,USD ,marketplace,S008,Gina Moore,Northeast,NYC-01,COMPLETED,2024-07-08,1,NO,
TX119006,08.06.2024,C71069,Mary Everett,johnnycruz@example.net,Rebeccaville ,US,P0189,Vantia Perfume 706,Beauty,Perfume,Vantia,1123.85,2,5,23,0,$2135.31,cash on delivery,usd,marketplace,S018,Derek Zuniga,Gulf Coast,NYC-01,Completed,16.06.2024,,NO,
TX107620,2024-08-17,C83242,Susan Smith,romeronatalie@example.com,Taylorfort,United States,P0064,Northal Jackets 348,Apparel,Jackets,Northal,3730.32,1,5,23,9.99,3553.79,credit card,USD ,call center,S012,Jamie Arnold,Southeast,NYC-01,completed,2024-08-26,2,NO,-
TX108500,28/06/2024,C46512,MICHAEL BRANCH,omoore@example.org,Gallaghertown,United States,P0145,Elektra Athletic Shoes 327,Sports,Athletic Shoes,Elektra,"3155,72",2,5,23,0,5995.87,bank transfer,USD ,mobile app,S029,Zachary Hicks,Gulf Coast,DAL-04,Cancelled,11.07.2024,1,NO,
TX101082,2023-09-11,C12979,Jessica Flynn,matthew92@example.org,South Todd,USA,P0099,Lumira Lighting 348,Home & Garden,Lighting,Lumira,2521.99,2,20,23,0,$4035.18,CREDIT CARD,$,physical store,S027,Justin Baker,Mid-Atlantic,LAX-02,Cancelled,2023-09-13,5,no,
TX108005,03/24/2024,C76046,Morgan Davis,sarah90@example.com,Lake Brittanymouth,USA,P0084,Tessara Pants 489,Apparel,Pants,Tessara,"758,60",1,5,23,0,"720,67",cash on delivery,$,physical store,S021,Margaret Hawkins DDS,Mid-Atlantic,CHI-03,returned item,26.03.2024,3,no,
TX114757,2024-06-19,C53947,Dylan Floyd,carla96@example.com,North Melanie,USA,P0123,Kraton Bicycles 559,Sports,Bicycles,Kraton,3113.17,1,0,23,19.99,,cash on delivery,USD,mobile app,S003,Angie Henderson,West Coast,DAL-04,pending,"June 29, 2024",,NO,Customer requested an invoice
TX114255,2024-08-02,C45325,Christina Castillo,elizabeth97@example.com,Peterville,United States,P0161,Sunwood Board Games 419,Toys,Board Games,Sunwood,"2531,39",1,10,23,0,2278.25,CREDIT CARD,usd,call center,S031,Rebecca Henderson,Gulf Coast,DAL-04,Cancelled,07/08/2024,5,no,Customer requested an invoice
TX113540,20.03.2024,C78690,Lindsey Robinson,jfranklin@example.net,Nolanhaven,USA,P0149,Tessara Athletic Shoes 326,Sports,Athletic Shoes,Tessara,"5,433.82",2,0,23,0,"10 867,64",bank transfer ,USD ,call center,S038,Cassandra Gaines,Southeast,SEA-05,cancelled,"March 30, 2024",,NO,
TX117216,,C75444,Eddie Perry,ldiaz@example.com,Lake Nicole,United States,P0085,Lumira Accessories 982,Apparel,Accessories,Lumira,"2 219,66",1,0,23,0,2219.66,Credit Card,usd,mobile app,S021,Margaret Hawkins DDS,Mountain West,CHI-03,Cancelled,"September 12, 2023",1,NO,
TX117327,,C75410,Jennifer Barron,ppruitt@example.com,New Allenhaven,UNITED STATES,P0210,Tessara Personal Hygiene 276,Beauty,Personal Hygiene,Tessara,4742.95,1,10,23,0,$4268.65,mobile payment,USD,online,S006,Connie Lawrence,Northeast,NYC-01,COMPLETED,2024-10-05,4,yes,Duplicate order - needs verification
TX103317,12/11/2023,C27589,James Calderon,ureynolds@example.org,Chasehaven,US,P0103,Sunwood Tools 216,Home & Garden,Tools,Sunwood,"2933,38",4,,23,0,11146.84,CREDIT CARD,USD ,call center,S034,Nathan Maldonado,Gulf Coast,CHI-03,Cancelled,11/15/2023,1,yes,Delayed delivery
TX109830,2024-09-09 00:00:00,C19287,Lori Lopez,vfoster@example.net,South Brittany,United States,P0015,Lumira Headphones 857,Electronics,Headphones,Lumira,"2197,89",1,5,23,0,2088.00 USD,PayPal,$,call center,S033,Tricia Valencia,West Coast,NYC-01,Completed,09/19/2024,4,no,
TX100661,2024-03-22,C65108,Shane Martinez,jonesalfred@example.net,Barrettberg,united states,P0101,Elektra Lighting 936,Home & Garden,Lighting,Elektra,1558.37 USD,2,10,23,0,"2 805,07", Mobile Payment,$,call center,S001,Allison Hill,,SEA-05,returned item,27.03.2024,,0,N/A
TX108654,2023-05-20,C10800,Margaret Humphrey,curtislee@example.net,Jacksonside,US,P0022,Fabex Tablets 177,Electronics,Tablets,Fabex,2471.96,10,15,23,0,21011.66 USD,credit card,USD ,online,S038,Cassandra Gaines,Gulf Coast,CHI-03,Completed,01.06.2023,3,YES,N/A
TX109245,30/12/2023,C91691,Mitchell Hunt,hpatterson@example.org,Port Jose,UNITED STATES,P0112,Elektra Decor 951,Home & Garden,Decor,Elektra,2519.38,5,0,23,9.99,,Card Payment,USD,physical store,S027,Justin Baker,Mid-Atlantic,NYC-01,COMPLETED,03/01/2024,,NO,
TX104252,2024-09-01,C48684,Taylor Williams II,jose65@example.org,Karenmouth,UNITED STATES,P0043,Orvex Coffee Makers 498,Appliances,Coffee Makers,Orvex,"1771,00",4,0,23,0,,bank transfer ,USD,mobile app,S017,Holly Wood,Southeast,DAL-04,cancelled,09/07/2024,,no,-
TX102587,27/12/2023,C84531,Daniel Johnson,onelson@example.org,East Chadfurt,UNITED STATES,P0012,Fabex Laptops 498,Electronics,Laptops,Fabex,"1453,30",3,10,23,0,3923.91,Credit Card,USD ,marketplace,S040,Brittany Farmer,Northeast,LAX-02,Cancelled,2024-01-06 00:00:00,,NO,
TX116284,28.01.2024,C19880,Dillon Jones,derekcarrillo@example.org,North Frank,US,P0032,Primo Washing Machines 290,Appliances,Washing Machines,Primo,1503.34,10,5,23,0,14281.73,mobile payment,$,physical store,S040,Brittany Farmer,Great Lakes,SEA-05,cancelled,2024-02-04 00:00:00,,NO,Delayed delivery
TX116225,21.11.2023,C11934,Kathleen Andrade,rbrown@example.com,South James, United States,P0155,Sunwood Building Blocks 125,Toys,Building Blocks,Sunwood,4150.72,1,0,23,"9,99","4,160.71",bank transfer ,$,physical store,S014,Michele Williams,Pacific Northwest,DAL-04,Cancelled,2023-11-30,5,NO,Priority order
TX102182,13.08.2023,C84341,Donald Farmer,michael22@example.net,Jonestown,US,P0160,Orvex Board Games 245,Toys,Board Games,Orvex,$4472.90,2,15,23,0,7603.93 USD,bank transfer ,USD ,online,S033,Tricia Valencia,Pacific Northwest,DAL-04,Pending ,2023-08-16,5,NO,-
TX115654,11.11.2023,C47721,William Edwards,elizabeth03@example.net,North Robertmouth,united states,P0155,Sunwood Building Blocks 125,Toys,Building Blocks,Sunwood,4095.83,1,,23,0,4095.83,cash on delivery,USD ,call center,S010,Ryan Munoz,Great Lakes,CHI-03,in progress,"November 15, 2023",4,NO,N/A
TX116174,2023-04-14,C22689,Michael Robinson,jonesvanessa@example.net,Stantonside,united states,P0013,Kindra Headphones 653,Electronics,Headphones,Kindra,$5130.49,1,20,23,19.99,"4124,38",mobile payment,$,marketplace,S010,Ryan Munoz,Gulf Coast,SEA-05,returned,2023-04-15,,NO,Duplicate order - needs verification
TX107960,2024-10-23,C70161, Randall Hanson,patriciapatterson@example.com,East Tristanport,USA,P0206,Tessara Personal Hygiene 501,Beauty,Personal Hygiene,Tessara,4067.50,5,20,23,14.99,"16284,99",PayPal,USD ,mobile app,S028,Stephanie Ross,Mountain West,CHI-03,pending,2024-11-02,,NO,N/A
TX111189,20/05/2023,C47056,Travis Nielsen,gerald46@example.org,Gabrielborough,US,P0010,Tessara Laptops 346,Electronics,Laptops,Tessara,"3500,66",2,5,23,0,"6651,25",mobile payment,$,online,S013,Lisa Hensley,Mountain West,NYC-01,in progress ,24.05.2023,5,NO,
TX106303,20.02.2023,C56955,Veronica Jefferson,barbara85@example.net,Alisonshire,UNITED STATES,P0105,Boreo Tools 706,Home & Garden,Tools,Boreo,"2 366,83",1,0,23,9.99,"2,376.82",cash on delivery,USD,marketplace,S027,Justin Baker,Southwest,CHI-03,pending,2023-03-02,5,yes,Priority order
TX112554,"September 21, 2023",C66207,Austin Peterson,vlewis@example.com,West Shawnside,united states,P0087,Sunwood Accessories 540,Apparel,Accessories,Sunwood,3870.47,2,25,23,0,5805.70,mobile payment,USD,physical store,S024,Tommy Walter,Southeast,SEA-05,Cancelled,29/09/2023,5,NO,
TX112658,09/10/2023,C44816,Douglas Barton MD,bakerkenneth@example.org,Angelicabury,United States,P0129,Groveo Fitness Equipment 137,Sports,Fitness Equipment,Groveo,$80.15,1,15,23,0,68.13,bank transfer ,usd,physical store,S021,Margaret Hawkins DDS,West Coast,CHI-03,cancelled,2023-09-24,,NO,
TX109850,12/06/2024,C56244,Thomas Mcmahon,james60@example.org,South Dean,united states,P0033,Kindra Washing Machines 699,Appliances,Washing Machines,Kindra,"3810,69",1,0,23,0,"3810,69",bank transfer,USD,online,S036,Jeffrey Chavez,Pacific Northwest,NYC-01,returned,13/06/2024,,0,Complaint under review
TX109269,18/07/2024,C18675,Michelle Schmitt,michael98@example.org,Lake Timothy,US,P0034,Kindra Washing Machines 489,Appliances,Washing Machines,Kindra,"1091,63",2,10,23,9.99,1974.92,Bank Transfer,usd,marketplace,S019,Lisa Jackson,Great Lakes,DAL-04,cancelled,20.07.2024,3,NO,Complaint under review
TX117933,2024-08-31,C15683,Rebecca Wells,mhickman@example.net,West Mary,UNITED STATES,P0139,Tessara Sports Accessories 760,Sports,Sports Accessories,Tessara,2834.36,1,15,23,0,$2409.21,Bank Transfer,USD,physical store,S004,Daniel Wagner,Midwest,CHI-03,COMPLETED,2024-09-10,5,NO,-
TX119254,2023-02-11 00:00:00,C79774,George Odonnell,morganwarner@example.org,East Jordan,USA,P0130,Lumira Fitness Equipment 468,Sports,Fitness Equipment,Lumira,"3,700.76",2,5,23,14.99,"7,046.43",mobile payment,USD,physical store,S012,Jamie Arnold,Northeast,NYC-01,Cancelled,,5,,
TX111031,2024-02-07,C44650,Chelsea Hawkins,stewartsandra@example.net,Davidmouth,United States,P0063,Orvex Jackets 672,Apparel,Jackets,Orvex,2266.12,3,15,23,0,"5,778.61",mobile payment,$,online,S034,Nathan Maldonado,West Coast,SEA-05,completed,10/02/2024,5,NO,N/A
TX116944,05/13/2023,C43681,Sydney Rodriguez,suzanneflores@example.net,West Carriefort, United States,P0005,Milvex Smartphones 870,Electronics,Smartphones,Milvex,"4144,69",1,10,23,19.99,"3 750,21",CREDIT CARD,$,physical store,S035,Debra Davidson,West Coast,SEA-05,Pending ,05/26/2023,,NO,-
TX106195,24/12/2023,C48427,Beth Williams,tranheidi@example.org,Garciatown, United States,P0152,Lumira Building Blocks 795,Toys,Building Blocks,Lumira,3062.28,2,0,23,"19,99","6144,55",bank transfer ,$,physical store,S025,Matthew Foster,West Coast,CHI-03,completed,"January 4, 2024",2,NO,
TX112380,17/11/2024,C86460,Christopher Reyes,vwatson@example.net,West Tonyfurt,United States,P0033,Kindra Washing Machines 699,Appliances,Washing Machines,Kindra,4889.54,1,20,23,0,3911.63 USD,cash on delivery,USD ,physical store,S001,Allison Hill,Great Lakes,CHI-03,returned,2024-11-30,5,YES,N/A
TX112772,19/09/2024,C69177,David Davenport,irhodes@example.com,Camposberg,UNITED STATES,P0015,Lumira Headphones 857,Electronics,Headphones,Lumira,3820.26,1,0,23,0,3820.26,Card Payment,USD ,call center,S017,Holly Wood,Southwest,NYC-01,in progress ,01/10/2024,3,NO,Complaint under review
TX116711,04/06/2023,C46500,Robin Mccarthy,samantha91@example.net,West David,USA,P0180,Groveo Puzzles 536,Toys,Puzzles,Groveo,$2423.99,2,0,23,0,"4 847,98",bank transfer ,USD ,marketplace,S021,Margaret Hawkins DDS,Southwest,DAL-04,returned,09/04/2023,5,NO,Customer requested an invoice
TX114807,2024-08-28,C28301,Joann Glass,michelle52@example.com,South Scottport,United States,P0041,Orvex Refrigerators 902,Appliances,Refrigerators,Orvex,"1299,47",1,0,23,0,1299.47,cash on delivery,USD ,online,S017,Holly Wood,Southwest,NYC-01,pending,2024-09-06,2,no,Payment system error - fixed manually
TX103329,"February 17, 2023",C72070,Timothy Olson,mary65@example.net,New Mary, United States,P0023,Sunwood Tablets 719,Electronics,Tablets,Sunwood,"2,251.65",1,5,23,0,2139.07 USD,mobile payment,usd,physical store,S020,Carla Gray,Southwest,SEA-05,Completed,2023-02-19,,NO,
TX109448,20/05/2024,C21542,James Gilbert,joseph49@example.org,West Ashleymouth,united states,P0132,Groveo Fitness Equipment 708,Sports,Fitness Equipment,Groveo,"2755,51",2,0,23,19.99 USD,"5531,01",bank transfer ,usd,marketplace,S012,Jamie Arnold,Gulf Coast,DAL-04,in progress ,2024-05-24,2,,
